,0,1
0,16.07997473659527,-1.0113053692470608
1,-16.618380561419194,0.7913098108612114
2,16.574044271219066,2.5546256003049557
3,-19.703565386755493,6.923320690959553
4,14.099829448640696,-14.974242541800404
5,-17.295302333598602,7.354344610499039
6,-23.276830863479145,8.093957381921598
7,-13.11459320903106,17.125567121309363
8,-20.83884928923034,-13.589142314316229
9,9.094494723767244,-21.694690845690886
10,-16.135730507363622,14.512797876700423
11,18.273852456374875,-0.7253053996303477
12,-9.878469494724206,13.877359807835393
13,15.347180140970766,-6.145806467780997
14,19.65543084727915,1.9798393105537746
15,8.453114030225587,-21.566975900044245
16,-2.764174628066741,8.447301716282539
17,25.10094338668594,15.566821426223566
18,-4.278824107783203,20.293120087123103
19,17.545411390578998,5.493289556269246
20,-16.973936090320816,7.356533022778308
21,16.29725691067419,-2.03462605595276
22,-15.048166732851746,-1.9795260985096241
23,16.32756267038835,16.92375152018615
24,25.277059706797438,11.227378546084395
25,9.59377928681623,3.8733814738602117
26,-6.95315126600441,-23.64576920648522
27,-8.841555621640024,0.8178861061875545
28,-20.316618345511028,-13.633466434052249
29,-20.318220664257872,-15.163685521026954
30,-16.008898734740065,0.464802624392749
31,-0.897127191909385,15.06134457502615
32,7.269176082477862,-18.358260064429288
33,-20.565744404792206,-12.360213297733862
34,12.34163137582215,-6.3413204528046245
35,15.47120367565432,-8.423507028076903
36,-3.17572459662905,17.221218333923527
37,-21.995944607228182,-3.0924647024694534
38,7.26077098662386,7.041124798484357
39,-4.655516000063915,-23.292523900278294
40,-1.4972606947819338,-1.5134755585557138
41,12.015466309285921,-10.757765846127429
42,-20.689054116006055,-12.474762700857308
43,-23.431407252120007,-4.36044222054059
44,15.535335957868162,18.063356320209834
45,15.467408754101632,-0.2451691856236852
46,9.600009120115857,-2.9641109461241935
47,15.675677565799484,-0.454095516071651
48,1.2916432960986315,12.895608114596717
49,11.182094242260348,-20.088921545777726
50,9.678266179270405,-10.054130798551373
51,18.444424696831184,1.3408411479967515
52,15.052081506465397,-4.470708111775232
53,-22.933510720647114,-11.66416284150307
54,20.165144014395427,13.745380500183492
55,-22.85342350368407,-9.878972077675579
56,12.197257437387245,4.925635566834771
57,4.361909158271288,4.284360015282779
58,6.777035056962957,-18.002038072540785
59,14.620792549607161,8.86208446800237
60,-2.8062231446946986,-1.068961301164813
61,-5.755471459496779,23.025114127317078
62,15.501567065098142,-14.380852525846729
63,-20.998974084765678,20.418351266672822
64,18.604925482133773,5.655574582738301
65,9.773966068395024,21.33028025355071
66,-21.99901360469302,-7.153615432505733
67,28.35238225889987,11.806814926639637
68,-0.887777442358678,-23.95266835523787
69,8.289236967549341,-20.786698664496367
70,4.123733132920594,14.845695488391849
71,-21.54105420422451,10.834383436180444
72,6.444008644212325,-23.994493774605548
73,10.356291814580983,-11.521986870703183
74,-22.4551322599575,-11.896982669799618
75,-3.7934196274215854,16.48343106349801
76,-6.718860525817452,6.236189714662649
77,-17.018832971357213,23.559414443711635
78,0.444928384382771,13.41205004607076
79,8.376111228916624,11.212375759725752
80,8.352789835230775,-1.9169049404943554
81,7.097200121318399,-23.383166905717633
82,0.9483170951771895,13.377439984339544
83,9.53691574298952,15.291449820400988
84,13.708393658644901,3.0867782964930393
85,-17.195435851293723,17.728715709609304
86,-12.540707723998253,-1.345927053018464
87,0.23617159034382645,22.04635983354363
88,18.242016945092768,11.134646655938539
89,-5.200562805824566,2.9447628802077497
90,-15.486236798335947,-19.64804675876977
91,-0.914247979338821,-0.2410221291098986
92,-17.903218786736314,17.673163777271974
93,-21.869717955425443,-2.1785371446744457
94,20.90532198879036,1.57189492832697
95,-6.964062238543827,14.606500262263772
96,22.208708014303962,9.823603717032116
97,6.04596222319804,6.066701066213831
98,6.091914123307794,-21.784827749921135
99,-17.583248132231752,2.85595943721711
100,-16.95568330422823,20.82826210020614
101,-11.498872501507059,-5.964411197900074
102,0.2272346069930037,19.796350178821832
103,-16.414728821967607,9.726049715203086
104,17.600433216431604,10.802372673147902
105,-19.955192751379357,12.205433749458518
106,-21.332913514719692,-12.614862188726944
107,3.728541141350731,-21.833627542479405
108,10.90023781188516,-2.01325799582856
109,-5.0236248376190975,11.317068050527284
110,-18.581867928678115,-16.057511489806313
